,timestamp,interval,lastCloseEp,openEp,highEp,lowEp,closeEp,volume,turnoverEv
1618188240,1618188240.0,60.0,598860000.0,598855000.0,598855000.0,598425000.0,598430000.0,47184.0,78838914.0
1618188300,1618188300.0,60.0,598430000.0,598435000.0,598435000.0,598430000.0,598435000.0,35415.0,59179639.0
1618188360,1618188360.0,60.0,598435000.0,598435000.0,598435000.0,598430000.0,598435000.0,7622.0,12736552.0
1618188420,1618188420.0,60.0,598435000.0,598435000.0,598575000.0,598430000.0,598575000.0,492727.0,823170843.0
1618188480,1618188480.0,60.0,598575000.0,598595000.0,598655000.0,598420000.0,598425000.0,672356.0,1123226398.0
1618188540,1618188540.0,60.0,598425000.0,598420000.0,598425000.0,598345000.0,598345000.0,63942.0,106852353.0
1618188600,1618188600.0,60.0,598345000.0,598345000.0,598345000.0,598345000.0,598345000.0,8830.0,14757370.0
1618188660,1618188660.0,60.0,598345000.0,598350000.0,598350000.0,598345000.0,598350000.0,770.0,1286878.0
1618188720,1618188720.0,60.0,598350000.0,598345000.0,598350000.0,598345000.0,598350000.0,10459.0,17479802.0
1618188780,1618188780.0,60.0,598350000.0,598350000.0,598355000.0,598350000.0,598355000.0,158439.0,264793063.0
1618188840,1618188840.0,60.0,598355000.0,598355000.0,599145000.0,598355000.0,599145000.0,1054156.0,1760851897.0
1618188900,1618188900.0,60.0,599145000.0,599145000.0,599145000.0,598760000.0,598765000.0,240669.0,401742486.0
1618188960,1618188960.0,60.0,598765000.0,598765000.0,598765000.0,598405000.0,598600000.0,1267645.0,2117891092.0
1618189020,1618189020.0,60.0,598600000.0,598605000.0,598940000.0,598605000.0,598940000.0,469621.0,784253740.0
1618189080,1618189080.0,60.0,598940000.0,598940000.0,599200000.0,598940000.0,599200000.0,2258808.0,3770398824.0
1618189140,1618189140.0,60.0,599200000.0,599195000.0,599195000.0,598700000.0,598800000.0,1111414.0,1856136208.0
1618189200,1618189200.0,60.0,598800000.0,598800000.0,599180000.0,598800000.0,599180000.0,189572.0,316417303.0
1618189260,1618189260.0,60.0,599180000.0,599200000.0,599315000.0,599200000.0,599315000.0,48965.0,81708461.0
1618189320,1618189320.0,60.0,599315000.0,599330000.0,599330000.0,599205000.0,599210000.0,99265.0,165657259.0
1618189380,1618189380.0,60.0,599210000.0,599210000.0,599300000.0,599205000.0,599300000.0,288929.0,482116956.0
1618189440,1618189440.0,60.0,599300000.0,599300000.0,599335000.0,599215000.0,599215000.0,980544.0,1636092615.0
1618189500,1618189500.0,60.0,599215000.0,599205000.0,599210000.0,599200000.0,599205000.0,14406.0,24041970.0
1618189560,1618189560.0,60.0,599205000.0,599200000.0,599225000.0,599200000.0,599225000.0,19305.0,32217343.0
1618189620,1618189620.0,60.0,599225000.0,599225000.0,599270000.0,599220000.0,599270000.0,30783.0,51369523.0
1618189680,1618189680.0,60.0,599270000.0,599355000.0,599685000.0,599355000.0,599685000.0,387011.0,645642796.0
1618189740,1618189740.0,60.0,599685000.0,599730000.0,599820000.0,599730000.0,599820000.0,45253.0,75451992.0
1618189800,1618189800.0,60.0,599820000.0,599830000.0,600150000.0,599830000.0,600150000.0,517475.0,862640605.0
1618189860,1618189860.0,60.0,600150000.0,600150000.0,600230000.0,599970000.0,600230000.0,71321.0,118848935.0
1618189920,1618189920.0,60.0,600230000.0,600225000.0,600230000.0,600125000.0,600130000.0,73428.0,122334375.0
1618189980,1618189980.0,60.0,600130000.0,600090000.0,600360000.0,599935000.0,600360000.0,1604112.0,2673021977.0
1618190040,1618190040.0,60.0,600360000.0,600360000.0,600505000.0,600360000.0,600505000.0,498158.0,829696735.0
1618190100,1618190100.0,60.0,600505000.0,600515000.0,600660000.0,600515000.0,600660000.0,468535.0,780185011.0
1618190160,1618190160.0,60.0,600660000.0,600660000.0,601200000.0,600660000.0,600865000.0,1703702.0,2834251389.0
1618190220,1618190220.0,60.0,600865000.0,600865000.0,601390000.0,600865000.0,601390000.0,140441.0,233664902.0
1618190280,1618190280.0,60.0,601390000.0,601400000.0,602115000.0,601400000.0,602115000.0,581093.0,965432642.0
1618190340,1618190340.0,60.0,602115000.0,602110000.0,602165000.0,601135000.0,601135000.0,544358.0,904491909.0
1618190400,1618190400.0,60.0,601135000.0,601135000.0,601520000.0,601135000.0,601290000.0,345975.0,575254999.0
1618190460,1618190460.0,60.0,601290000.0,601290000.0,601480000.0,601290000.0,601475000.0,731721.0,1216645510.0
1618190520,1618190520.0,60.0,601475000.0,601475000.0,601480000.0,601300000.0,601305000.0,196541.0,326834352.0
1618190580,1618190580.0,60.0,601305000.0,601310000.0,601475000.0,601135000.0,601140000.0,77072.0,128173072.0
1618190640,1618190640.0,60.0,601140000.0,601140000.0,601140000.0,600695000.0,600695000.0,364234.0,606227852.0
1618190700,1618190700.0,60.0,600695000.0,600695000.0,600810000.0,600695000.0,600695000.0,990372.0,1648680903.0
1618190760,1618190760.0,60.0,600695000.0,600695000.0,600700000.0,600140000.0,600145000.0,922957.0,1536708581.0
1618190820,1618190820.0,60.0,600145000.0,600145000.0,600145000.0,599925000.0,599925000.0,481878.0,802986361.0
1618190880,1618190880.0,60.0,599925000.0,599925000.0,599930000.0,599525000.0,599605000.0,1331436.0,2219758645.0
1618190940,1618190940.0,60.0,599605000.0,599605000.0,599910000.0,599605000.0,599755000.0,668697.0,1114969815.0
1618191000,1618191000.0,60.0,599755000.0,599750000.0,599755000.0,599295000.0,599450000.0,1121584.0,1871164099.0
1618191060,1618191060.0,60.0,599450000.0,599450000.0,599775000.0,599445000.0,599775000.0,79866.0,133192487.0
1618191120,1618191120.0,60.0,599775000.0,599770000.0,599775000.0,599595000.0,599595000.0,217154.0,362142609.0
1618191180,1618191180.0,60.0,599595000.0,599600000.0,600100000.0,599600000.0,600095000.0,452699.0,754638543.0
1618191240,1618191240.0,60.0,600095000.0,600100000.0,600100000.0,600095000.0,600095000.0,28554.0,47582226.0
1618191300,1618191300.0,60.0,600095000.0,600095000.0,600395000.0,600095000.0,600395000.0,144287.0,240365275.0
1618191360,1618191360.0,60.0,600395000.0,600395000.0,600400000.0,600390000.0,600400000.0,29217.0,48662959.0
1618191420,1618191420.0,60.0,600400000.0,600435000.0,600545000.0,600135000.0,600135000.0,72140.0,120148357.0
1618191480,1618191480.0,60.0,600135000.0,600020000.0,600020000.0,600015000.0,600020000.0,66926.0,111539614.0
1618191540,1618191540.0,60.0,600020000.0,600020000.0,600170000.0,600020000.0,600170000.0,7479.0,12463306.0
1618191600,1618191600.0,60.0,600170000.0,600175000.0,600175000.0,600015000.0,600015000.0,5533.0,9220125.0
1618191660,1618191660.0,60.0,600015000.0,599955000.0,599960000.0,599955000.0,599960000.0,9785.0,16309461.0
1618191720,1618191720.0,60.0,599960000.0,599960000.0,599960000.0,599960000.0,599960000.0,1942.0,3236880.0
1618191780,1618191780.0,60.0,599960000.0,599955000.0,599960000.0,599955000.0,599955000.0,2525.0,4208624.0
1618191840,1618191840.0,60.0,599955000.0,599960000.0,599960000.0,599955000.0,599960000.0,136686.0,227826076.0
1618191900,1618191900.0,60.0,599960000.0,599955000.0,599960000.0,599955000.0,599960000.0,3572.0,5953777.0
1618191960,1618191960.0,60.0,599960000.0,599960000.0,599995000.0,599955000.0,599995000.0,274647.0,457757142.0
1618192020,1618192020.0,60.0,599995000.0,599995000.0,600000000.0,599995000.0,600000000.0,2839.0,4731703.0
1618192080,1618192080.0,60.0,600000000.0,600000000.0,600000000.0,599995000.0,599995000.0,155234.0,258725188.0
1618192140,1618192140.0,60.0,599995000.0,599995000.0,600085000.0,599995000.0,600085000.0,51217.0,85355542.0
1618192200,1618192200.0,60.0,600085000.0,600085000.0,600405000.0,600085000.0,600405000.0,190330.0,317049215.0
1618192260,1618192260.0,60.0,600405000.0,600410000.0,600685000.0,600410000.0,600685000.0,30822.0,51329189.0
1618192320,1618192320.0,60.0,600685000.0,600690000.0,600690000.0,600570000.0,600575000.0,56856.0,94669282.0
1618192380,1618192380.0,60.0,600575000.0,600575000.0,600610000.0,600570000.0,600610000.0,614788.0,1023611615.0
1618192440,1618192440.0,60.0,600610000.0,600610000.0,600610000.0,600380000.0,600385000.0,36504.0,60779076.0
1618192500,1618192500.0,60.0,600385000.0,600380000.0,600385000.0,600195000.0,600195000.0,59041.0,98340712.0
1618192560,1618192560.0,60.0,600195000.0,600200000.0,600245000.0,600200000.0,600245000.0,2698.0,4494928.0
1618192620,1618192620.0,60.0,600245000.0,600245000.0,600245000.0,599960000.0,599965000.0,67774.0,112960485.0
1618192680,1618192680.0,60.0,599965000.0,599965000.0,599965000.0,599395000.0,599395000.0,105223.0,175460581.0
1618192740,1618192740.0,60.0,599395000.0,599325000.0,599360000.0,599265000.0,599360000.0,143210.0,238973159.0
1618192800,1618192800.0,60.0,599360000.0,599365000.0,599415000.0,599305000.0,599305000.0,398774.0,665279241.0
1618192860,1618192860.0,60.0,599305000.0,599305000.0,599305000.0,599025000.0,599030000.0,482559.0,805502109.0
1618192920,1618192920.0,60.0,599030000.0,599160000.0,599340000.0,599160000.0,599335000.0,6180.0,10311376.0
1618192980,1618192980.0,60.0,599335000.0,599275000.0,599360000.0,599275000.0,599360000.0,1821.0,3038514.0
1618193040,1618193040.0,60.0,599360000.0,599405000.0,599855000.0,599405000.0,599855000.0,60932.0,101638420.0
1618193100,1618193100.0,60.0,599855000.0,599875000.0,599875000.0,599670000.0,599670000.0,25834.0,43067311.0
1618193160,1618193160.0,60.0,599670000.0,599675000.0,599675000.0,599025000.0,599025000.0,155112.0,258863323.0
1618193220,1618193220.0,60.0,599025000.0,599025000.0,599315000.0,598665000.0,599315000.0,2394201.0,3997291442.0
1618193280,1618193280.0,60.0,599315000.0,599255000.0,599255000.0,599140000.0,599210000.0,5259.0,8776600.0
1618193340,1618193340.0,60.0,599210000.0,599210000.0,599210000.0,598940000.0,598940000.0,23907.0,39902777.0
1618193400,1618193400.0,60.0,598940000.0,598940000.0,598940000.0,598935000.0,598935000.0,1694.0,2828331.0
1618193460,1618193460.0,60.0,598935000.0,598940000.0,598940000.0,598745000.0,598745000.0,6451.0,10772309.0
1618193520,1618193520.0,60.0,598745000.0,598785000.0,598790000.0,598690000.0,598695000.0,82121.0,137167347.0
1618193580,1618193580.0,60.0,598695000.0,598695000.0,599055000.0,598695000.0,599055000.0,52656.0,87950291.0
1618193640,1618193640.0,60.0,599055000.0,599055000.0,599055000.0,599050000.0,599050000.0,32751.0,54671245.0
1618193700,1618193700.0,60.0,599050000.0,599050000.0,599235000.0,599050000.0,599235000.0,49684.0,82914782.0
1618193760,1618193760.0,60.0,599235000.0,599250000.0,599265000.0,599245000.0,599260000.0,45381.0,75728465.0
1618193820,1618193820.0,60.0,599260000.0,599265000.0,599265000.0,599260000.0,599265000.0,864.0,1441764.0
1618193880,1618193880.0,60.0,599265000.0,599260000.0,599260000.0,599260000.0,599260000.0,117.0,195239.0
1618193940,1618193940.0,60.0,599260000.0,599265000.0,599360000.0,599265000.0,599360000.0,2687.0,4483795.0
1618194000,1618194000.0,60.0,599360000.0,599275000.0,599275000.0,599250000.0,599250000.0,3090.0,5156379.0
1618194060,1618194060.0,60.0,599250000.0,599250000.0,599250000.0,599245000.0,599250000.0,3725.0,6216102.0
1618194120,1618194120.0,60.0,599250000.0,599250000.0,599250000.0,599245000.0,599250000.0,19619.0,32739398.0
1618194180,1618194180.0,60.0,599250000.0,599245000.0,599250000.0,599245000.0,599250000.0,7524.0,12555751.0
1618194240,1618194240.0,60.0,599250000.0,599245000.0,599250000.0,599245000.0,599250000.0,970.0,1618703.0
1618194300,1618194300.0,60.0,599250000.0,599250000.0,599250000.0,599100000.0,599100000.0,56354.0,94063964.0
1618194360,1618194360.0,60.0,599100000.0,599105000.0,599105000.0,599100000.0,599100000.0,39698.0,66262725.0
1618194420,1618194420.0,60.0,599100000.0,599100000.0,599300000.0,599100000.0,599300000.0,82679.0,137966935.0
1618194480,1618194480.0,60.0,599300000.0,599295000.0,599300000.0,599295000.0,599295000.0,92.0,153511.0
1618194540,1618194540.0,60.0,599295000.0,599295000.0,599300000.0,599280000.0,599280000.0,29498.0,49221485.0
1618194600,1618194600.0,60.0,599280000.0,599260000.0,599260000.0,599160000.0,599165000.0,28847.0,48139625.0
1618194660,1618194660.0,60.0,599165000.0,599165000.0,599410000.0,599165000.0,599315000.0,18401.0,30702032.0
1618194720,1618194720.0,60.0,599315000.0,599315000.0,599315000.0,599310000.0,599315000.0,3276.0,5466239.0
1618194780,1618194780.0,60.0,599315000.0,599315000.0,599400000.0,599315000.0,599400000.0,15339.0,25591824.0
1618194840,1618194840.0,60.0,599400000.0,599400000.0,599405000.0,599100000.0,599100000.0,262468.0,437920327.0
1618194900,1618194900.0,60.0,599100000.0,599105000.0,599105000.0,598940000.0,598940000.0,92997.0,155247516.0
1618194960,1618194960.0,60.0,598940000.0,598935000.0,598935000.0,598605000.0,598605000.0,34454.0,57553647.0
1618195020,1618195020.0,60.0,598605000.0,598605000.0,598610000.0,598605000.0,598610000.0,34139.0,57030894.0
1618195080,1618195080.0,60.0,598610000.0,598605000.0,598605000.0,598490000.0,598490000.0,62273.0,104042398.0
1618195140,1618195140.0,60.0,598490000.0,598490000.0,598500000.0,598465000.0,598495000.0,62295.0,104087396.0
1618195200,1618195200.0,60.0,598495000.0,598500000.0,598615000.0,598495000.0,598545000.0,17326.0,28947815.0
1618195260,1618195260.0,60.0,598545000.0,598545000.0,598710000.0,598500000.0,598500000.0,60342.0,100816550.0
1618195320,1618195320.0,60.0,598500000.0,598505000.0,598505000.0,598500000.0,598505000.0,86965.0,145304081.0
1618195380,1618195380.0,60.0,598505000.0,598505000.0,598505000.0,598505000.0,598505000.0,12387.0,20696565.0
1618195440,1618195440.0,60.0,598505000.0,598500000.0,598500000.0,598335000.0,598335000.0,98531.0,164641155.0
1618195500,1618195500.0,60.0,598335000.0,598310000.0,598310000.0,598205000.0,598205000.0,26091.0,43612782.0
1618195560,1618195560.0,60.0,598205000.0,598235000.0,598530000.0,598235000.0,598425000.0,1002168.0,1674660178.0
1618195620,1618195620.0,60.0,598425000.0,598395000.0,598395000.0,598000000.0,598005000.0,262230.0,438444220.0
1618195680,1618195680.0,60.0,598005000.0,598000000.0,598000000.0,597305000.0,597305000.0,2684004.0,4491278795.0
1618195740,1618195740.0,60.0,597305000.0,597310000.0,597310000.0,597250000.0,597255000.0,159623.0,267259977.0
1618195800,1618195800.0,60.0,597255000.0,597255000.0,597570000.0,597250000.0,597355000.0,443059.0,741606547.0
1618195860,1618195860.0,60.0,597355000.0,597355000.0,597355000.0,597000000.0,597240000.0,348699.0,583981958.0
1618195920,1618195920.0,60.0,597240000.0,597240000.0,597660000.0,597240000.0,597655000.0,1099146.0,1839662222.0
1618195980,1618195980.0,60.0,597655000.0,597650000.0,597655000.0,597560000.0,597655000.0,595854.0,997126690.0
1618196040,1618196040.0,60.0,597655000.0,597660000.0,597890000.0,597655000.0,597890000.0,128165.0,214434632.0
1618196100,1618196100.0,60.0,597890000.0,597885000.0,597890000.0,597885000.0,597885000.0,46856.0,78368946.0
1618196160,1618196160.0,60.0,597885000.0,597885000.0,597890000.0,597885000.0,597890000.0,534.0,893139.0
1618196220,1618196220.0,60.0,597890000.0,597890000.0,597890000.0,597875000.0,597880000.0,38896.0,65056123.0
1618196280,1618196280.0,60.0,597880000.0,597880000.0,597880000.0,597875000.0,597880000.0,7133.0,11930487.0
1618196340,1618196340.0,60.0,597880000.0,597875000.0,597880000.0,597875000.0,597880000.0,4889.0,8177275.0
1618196400,1618196400.0,60.0,597880000.0,597875000.0,597880000.0,597650000.0,597655000.0,42988.0,71911831.0
1618196460,1618196460.0,60.0,597655000.0,597655000.0,597655000.0,597655000.0,597655000.0,2587.0,4328583.0
1618196520,1618196520.0,60.0,597655000.0,597795000.0,598195000.0,597790000.0,598195000.0,177541.0,296946105.0
1618196580,1618196580.0,60.0,598195000.0,598195000.0,598450000.0,598195000.0,598365000.0,27713.0,46314328.0
1618196640,1618196640.0,60.0,598365000.0,598365000.0,598365000.0,598360000.0,598360000.0,22937.0,38332796.0
1618196700,1618196700.0,60.0,598360000.0,598365000.0,598365000.0,598360000.0,598360000.0,194337.0,324780175.0
1618196760,1618196760.0,60.0,598360000.0,598360000.0,598485000.0,598360000.0,598360000.0,133545.0,223168824.0
1618196820,1618196820.0,60.0,598360000.0,598490000.0,598490000.0,598490000.0,598490000.0,14337.0,23955285.0
1618196880,1618196880.0,60.0,598490000.0,598490000.0,598490000.0,598490000.0,598490000.0,18376.0,30703936.0
1618196940,1618196940.0,60.0,598490000.0,598500000.0,598715000.0,598500000.0,598715000.0,21781.0,36391469.0
1618197000,1618197000.0,60.0,598715000.0,598715000.0,598715000.0,598710000.0,598715000.0,134625.0,224856562.0
1618197060,1618197060.0,60.0,598715000.0,598715000.0,598715000.0,598710000.0,598715000.0,1043.0,1742068.0
1618197120,1618197120.0,60.0,598715000.0,598715000.0,598810000.0,598710000.0,598810000.0,36186.0,60438931.0
1618197180,1618197180.0,60.0,598810000.0,598820000.0,598825000.0,598820000.0,598825000.0,1589.0,2653527.0
1618197240,1618197240.0,60.0,598825000.0,598830000.0,598830000.0,598825000.0,598825000.0,38242.0,63861721.0
1618197300,1618197300.0,60.0,598825000.0,598830000.0,598830000.0,598830000.0,598830000.0,5295.0,8842241.0
1618197360,1618197360.0,60.0,598830000.0,598835000.0,598995000.0,598835000.0,598995000.0,619713.0,1034613068.0
1618197420,1618197420.0,60.0,598995000.0,598995000.0,599000000.0,598995000.0,599000000.0,103421.0,172656273.0
1618197480,1618197480.0,60.0,599000000.0,599000000.0,599000000.0,598995000.0,599000000.0,59902.0,100004101.0
1618197540,1618197540.0,60.0,599000000.0,599000000.0,599000000.0,598950000.0,598950000.0,35636.0,59496274.0
1618197600,1618197600.0,60.0,598950000.0,598955000.0,598955000.0,598950000.0,598950000.0,10015.0,16720884.0
1618197660,1618197660.0,60.0,598950000.0,598950000.0,598955000.0,598950000.0,598955000.0,15122.0,25247505.0
1618197720,1618197720.0,60.0,598955000.0,598955000.0,599010000.0,598955000.0,599010000.0,7267.0,12132599.0
1618197780,1618197780.0,60.0,599010000.0,599010000.0,599010000.0,599010000.0,599010000.0,15671.0,26161498.0
1618197840,1618197840.0,60.0,599010000.0,599010000.0,599105000.0,599010000.0,599105000.0,34525.0,57632826.0
1618197900,1618197900.0,60.0,599105000.0,599105000.0,599105000.0,599100000.0,599105000.0,26237.0,43793659.0
1618197960,1618197960.0,60.0,599105000.0,599100000.0,599105000.0,599100000.0,599100000.0,10293.0,17180700.0
1618198020,1618198020.0,60.0,599100000.0,599100000.0,599105000.0,599100000.0,599105000.0,11137.0,18589531.0
1618198080,1618198080.0,60.0,599105000.0,599100000.0,599455000.0,599100000.0,599455000.0,971559.0,1621022935.0
1618198140,1618198140.0,60.0,599455000.0,599455000.0,600240000.0,599450000.0,600240000.0,423128.0,705501194.0
1618198200,1618198200.0,60.0,600240000.0,600235000.0,600240000.0,600235000.0,600240000.0,255821.0,426200843.0
1618198260,1618198260.0,60.0,600240000.0,600240000.0,601210000.0,600240000.0,601045000.0,1727248.0,2874797849.0
1618198320,1618198320.0,60.0,601045000.0,601085000.0,601370000.0,600380000.0,600485000.0,1558160.0,2593510150.0
1618198380,1618198380.0,60.0,600485000.0,600485000.0,600810000.0,600485000.0,600810000.0,827599.0,1378141577.0
1618198440,1618198440.0,60.0,600810000.0,600935000.0,601010000.0,600930000.0,600935000.0,361102.0,600902064.0
1618198500,1618198500.0,60.0,600935000.0,600930000.0,600935000.0,600475000.0,600475000.0,263295.0,438304433.0
1618198560,1618198560.0,60.0,600475000.0,600425000.0,600425000.0,600290000.0,600425000.0,67831.0,112996738.0
1618198620,1618198620.0,60.0,600425000.0,600425000.0,600430000.0,600425000.0,600425000.0,44698.0,74443371.0
1618198680,1618198680.0,60.0,600425000.0,600425000.0,600430000.0,600425000.0,600425000.0,31188.0,51943076.0
1618198740,1618198740.0,60.0,600425000.0,600425000.0,600800000.0,600425000.0,600795000.0,35919.0,59790544.0
1618198800,1618198800.0,60.0,600795000.0,600795000.0,601440000.0,600795000.0,601440000.0,275337.0,458031152.0
1618198860,1618198860.0,60.0,601440000.0,601450000.0,601935000.0,601445000.0,601935000.0,463439.0,770059013.0
1618198920,1618198920.0,60.0,601935000.0,601930000.0,602810000.0,601930000.0,602810000.0,1852674.0,3075918072.0
1618198980,1618198980.0,60.0,602810000.0,602810000.0,603070000.0,602580000.0,603070000.0,980128.0,1625657816.0
1618199040,1618199040.0,60.0,603070000.0,603070000.0,603930000.0,603065000.0,603925000.0,416589.0,690269169.0
1618199100,1618199100.0,60.0,603925000.0,603930000.0,603935000.0,602735000.0,602735000.0,842664.0,1396839400.0
1618199160,1618199160.0,60.0,602735000.0,602735000.0,603365000.0,602735000.0,603180000.0,316008.0,524069515.0
1618199220,1618199220.0,60.0,603180000.0,603180000.0,603180000.0,602315000.0,602315000.0,433191.0,718983127.0
1618199280,1618199280.0,60.0,602315000.0,602315000.0,602610000.0,602315000.0,602610000.0,205978.0,341816050.0
1618199340,1618199340.0,60.0,602610000.0,602655000.0,603005000.0,602655000.0,603005000.0,41725.0,69219008.0
1618199400,1618199400.0,60.0,603005000.0,603005000.0,603080000.0,603000000.0,603080000.0,820369.0,1360330829.0
1618199460,1618199460.0,60.0,603080000.0,603080000.0,603080000.0,603075000.0,603075000.0,20236.0,33554478.0
1618199520,1618199520.0,60.0,603075000.0,603075000.0,603450000.0,603075000.0,603450000.0,241435.0,400299792.0
1618199580,1618199580.0,60.0,603450000.0,603450000.0,604660000.0,603450000.0,604660000.0,583514.0,965524771.0
1618199640,1618199640.0,60.0,604660000.0,604655000.0,605000000.0,604440000.0,605000000.0,641439.0,1060603301.0
1618199700,1618199700.0,60.0,605000000.0,605000000.0,605000000.0,604295000.0,604300000.0,1283200.0,2121532770.0
1618199760,1618199760.0,60.0,604300000.0,604295000.0,604300000.0,604000000.0,604000000.0,175415.0,290343271.0
1618199820,1618199820.0,60.0,604000000.0,604000000.0,604055000.0,604000000.0,604040000.0,572982.0,948580946.0
1618199880,1618199880.0,60.0,604040000.0,604035000.0,604035000.0,604005000.0,604010000.0,84614.0,140086911.0
1618199940,1618199940.0,60.0,604010000.0,604005000.0,604430000.0,604005000.0,604430000.0,1498640.0,2480515578.0
1618200000,1618200000.0,60.0,604430000.0,604430000.0,605500000.0,604430000.0,604820000.0,2334269.0,3859079037.0
1618200060,1618200060.0,60.0,604820000.0,604825000.0,605500000.0,604820000.0,605500000.0,1129942.0,1867574231.0
1618200120,1618200120.0,60.0,605500000.0,605495000.0,605500000.0,605140000.0,605140000.0,607543.0,1003395310.0
1618200180,1618200180.0,60.0,605140000.0,605135000.0,605135000.0,604825000.0,604905000.0,295262.0,488113744.0
1618200240,1618200240.0,60.0,604905000.0,604905000.0,604905000.0,604115000.0,604115000.0,154699.0,256032604.0
1618200300,1618200300.0,60.0,604115000.0,604115000.0,604300000.0,603775000.0,604090000.0,1520387.0,2517766935.0
1618200360,1618200360.0,60.0,604090000.0,603940000.0,604360000.0,603635000.0,604360000.0,145544.0,240989057.0
1618200420,1618200420.0,60.0,604360000.0,604465000.0,604900000.0,604465000.0,604585000.0,184308.0,304741904.0
1618200480,1618200480.0,60.0,604585000.0,604590000.0,604915000.0,604585000.0,604910000.0,621289.0,1027363437.0
1618200540,1618200540.0,60.0,604910000.0,604915000.0,605080000.0,604700000.0,605080000.0,163303.0,270025256.0
1618200600,1618200600.0,60.0,605080000.0,605100000.0,605700000.0,605100000.0,605700000.0,232675.0,384276870.0
1618200660,1618200660.0,60.0,605700000.0,605700000.0,606585000.0,605700000.0,606390000.0,811540.0,1339128907.0
1618200720,1618200720.0,60.0,606390000.0,606390000.0,606585000.0,605950000.0,605950000.0,470419.0,775973430.0
1618200780,1618200780.0,60.0,605950000.0,605950000.0,606750000.0,605950000.0,606750000.0,2559785.0,4221567027.0
1618200840,1618200840.0,60.0,606750000.0,606750000.0,606875000.0,606600000.0,606610000.0,801212.0,1320549545.0
1618200900,1618200900.0,60.0,606610000.0,606680000.0,606875000.0,606680000.0,606875000.0,1686932.0,2780028885.0
1618200960,1618200960.0,60.0,606875000.0,606850000.0,606850000.0,605685000.0,606000000.0,3012696.0,4969804777.0
1618201020,1618201020.0,60.0,606000000.0,605995000.0,606220000.0,605755000.0,606220000.0,1808789.0,2984862012.0
1618201080,1618201080.0,60.0,606220000.0,606235000.0,606500000.0,606200000.0,606205000.0,1553071.0,2561298256.0
1618201140,1618201140.0,60.0,606205000.0,606205000.0,606205000.0,606100000.0,606100000.0,48759.0,80445233.0
1618201200,1618201200.0,60.0,606100000.0,606100000.0,606205000.0,606100000.0,606205000.0,884172.0,1458632439.0
1618201260,1618201260.0,60.0,606205000.0,606205000.0,606205000.0,606105000.0,606105000.0,498165.0,821789678.0
1618201320,1618201320.0,60.0,606105000.0,606100000.0,606105000.0,605195000.0,605365000.0,441862.0,729401686.0
1618201380,1618201380.0,60.0,605365000.0,605365000.0,605365000.0,605100000.0,605210000.0,1595616.0,2636901304.0
1618201440,1618201440.0,60.0,605210000.0,605210000.0,605445000.0,604635000.0,604635000.0,1155589.0,1909488398.0
1618201500,1618201500.0,60.0,604635000.0,604640000.0,605400000.0,604635000.0,605400000.0,371935.0,614552416.0
1618201560,1618201560.0,60.0,605400000.0,605395000.0,605400000.0,605395000.0,605400000.0,132883.0,219496207.0
1618201620,1618201620.0,60.0,605400000.0,605395000.0,605405000.0,605005000.0,605005000.0,901815.0,1489899927.0
1618201680,1618201680.0,60.0,605005000.0,605010000.0,605010000.0,604690000.0,604690000.0,236155.0,390488419.0
1618201740,1618201740.0,60.0,604690000.0,604690000.0,605185000.0,604690000.0,605170000.0,101452.0,167712085.0
1618201800,1618201800.0,60.0,605170000.0,605120000.0,605225000.0,605000000.0,605000000.0,290585.0,480300750.0
1618201860,1618201860.0,60.0,605000000.0,605000000.0,605000000.0,604820000.0,604820000.0,115610.0,191104767.0
1618201920,1618201920.0,60.0,604820000.0,604820000.0,604825000.0,603840000.0,603935000.0,1886959.0,3124318899.0
1618201980,1618201980.0,60.0,603935000.0,603935000.0,604580000.0,603500000.0,603500000.0,1278605.0,2116403617.0
1618202040,1618202040.0,60.0,603500000.0,603500000.0,603585000.0,603300000.0,603585000.0,1415196.0,2345004071.0
1618202100,1618202100.0,60.0,603585000.0,603615000.0,603740000.0,602500000.0,602500000.0,4077632.0,6763689915.0
1618202160,1618202160.0,60.0,602500000.0,602500000.0,603130000.0,602500000.0,602695000.0,482151.0,799482999.0
1618202220,1618202220.0,60.0,602695000.0,602700000.0,603295000.0,602700000.0,603230000.0,240577.0,398851734.0
1618202280,1618202280.0,60.0,603230000.0,603230000.0,603295000.0,602810000.0,602950000.0,347584.0,576341239.0
1618202340,1618202340.0,60.0,602950000.0,602950000.0,603415000.0,602885000.0,603415000.0,1112092.0,1843564492.0
1618202400,1618202400.0,60.0,603415000.0,603410000.0,603585000.0,603410000.0,603415000.0,127682.0,211566584.0
1618202460,1618202460.0,60.0,603415000.0,603415000.0,604080000.0,603375000.0,604080000.0,1650929.0,2733827125.0
1618202520,1618202520.0,60.0,604080000.0,604085000.0,604400000.0,604055000.0,604235000.0,88003.0,145645636.0
1618202580,1618202580.0,60.0,604235000.0,604235000.0,604240000.0,603465000.0,603465000.0,65055.0,107759500.0
1618202640,1618202640.0,60.0,603465000.0,603465000.0,603640000.0,603465000.0,603605000.0,297032.0,492072387.0
1618202700,1618202700.0,60.0,603605000.0,603605000.0,603605000.0,603050000.0,603050000.0,178386.0,295608235.0
1618202760,1618202760.0,60.0,603050000.0,603050000.0,603280000.0,603050000.0,603275000.0,232467.0,385442541.0
